127.0.0.1 - - [31/Oct/2024:08:21:41 -0500] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:50:37 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:50:53 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5605
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:50:53 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:51:11 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:51:14 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=29 HTTP/1.1" 200 5613
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:51:14 -0500] "GET /CineHome/KunfuPanda3.jpg HTTP/1.1" 404 1050
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:51:34 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:53:12 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5605
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:53:12 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:59:08 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4595
0:0:0:0:0:0:0:1 - - [31/Oct/2024:09:59:08 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:01:05 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4790
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:01:05 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:06:06 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:06:08 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5577
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:06:09 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:09:49 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5554
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:09:49 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:09:50 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:11:31 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4596
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:11:31 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:11:59 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:12:01 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4596
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:12:01 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:12:26 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:12:28 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5563
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:12:28 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:17:34 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:17:36 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4598
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:17:36 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:19:27 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4598
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:19:27 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:19:56 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4595
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:19:56 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:21:45 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4762
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:21:45 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:21:45 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:22:23 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5563
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:22:23 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:24:49 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4541
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:24:49 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:25:30 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4600
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:25:30 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:26:35 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4600
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:26:35 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:29:09 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4599
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:29:09 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:29:09 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:31:47 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4599
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:31:47 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:31:47 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 200 888
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:34:47 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4641
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:34:47 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:34:47 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:35:47 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5577
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:35:47 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:37:20 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4597
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:37:20 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:37:20 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 200 976
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:39:25 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17870
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:42:48 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17830
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:42:55 -0500] "GET /CineHome/ControladorDetalleBoleta?accion=Listado HTTP/1.1" 200 6279
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:42:55 -0500] "GET /CineHome/js/datatableconfig.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:42:55 -0500] "GET /CineHome/js/detalleboleta.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:42:59 -0500] "GET /CineHome/ControladorPelicula?action=Listar HTTP/1.1" 200 17830
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:43:01 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4597
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:43:01 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:43:01 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:47:10 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:48:39 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 500 4472
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:49:02 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4597
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:49:02 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:49:02 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 200 1068
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:49:57 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5575
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:49:58 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:51:37 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4678
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:51:37 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 200 917
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:51:37 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:53:19 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:53:19 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:53:19 -0500] "GET /CineHome/js/updatepeli.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:54:41 -0500] "GET /CineHome/ControladorPelicula?action=Modificar&idpelicula=27 HTTP/1.1" 200 5579
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:54:42 -0500] "GET /CineHome/Starwards.jpg HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:59:11 -0500] "GET /CineHome/ControladorEmpleado?accion=NuevoEmp HTTP/1.1" 200 5519
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:59:19 -0500] "GET /CineHome/ControladorEmpleado?accion=NuevoEmp HTTP/1.1" 200 5519
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:59:21 -0500] "GET /CineHome/ControladorEmpleado?accion=Listado HTTP/1.1" 200 14210
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:59:27 -0500] "GET /CineHome/ControladorEmpleado?accion=NuevoEmp HTTP/1.1" 200 5519
0:0:0:0:0:0:0:1 - - [31/Oct/2024:10:59:59 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 16366
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:00:41 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 16402
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:00:41 -0500] "GET /CineHome/js/login.js HTTP/1.1" 200 591
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:02:13 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 15797
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:02:13 -0500] "GET /CineHome/js/login.js HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:04:52 -0500] "GET /CineHome/ControladorUsuario?accion=Listado HTTP/1.1" 200 16402
0:0:0:0:0:0:0:1 - - [31/Oct/2024:11:04:52 -0500] "GET /CineHome/js/login.js HTTP/1.1" 200 593
